"trial_name","rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","participant_id","counterbalance_list","study_name","prolific_pid","prolific_study_id","prolific_session_id","recruitment_platform","consented","success","timeout","failed_images","failed_audio","failed_video","view_history","fact_id","clip_code","item_number","statement_text","truth_code","truth_value","stimulus_set","is_filler","speaker_id","speaker_label","accent_group","audio_path","slider_start","participant_truth_rating_cm","participant_judgment","truth_scale_min_cm","truth_scale_max_cm","truth_scale_left_label","truth_scale_right_label"
"audio_presentation","null","audio/native_1/ha77v84840_35T_audio.webm","null","audio-keyboard-response","61","2.1.1","403007","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","35","35T","35","Audio item 35","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_35T_audio.webm","","","","","","",""
"truth_judgment","3806","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","14","html-slider-response","62","2.1.0","406815","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","35","35T","35","Audio item 35","T","true","main","false","native_1","Native Speaker 1","native","audio/native_1/ha77v84840_35T_audio.webm","7","14","14","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_25F_audio.webm","null","audio-keyboard-response","63","2.1.1","409636","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","25","25F","25","Audio item 25","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_25F_audio.webm","","","","","","",""
"truth_judgment","2510","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","8","html-slider-response","64","2.1.0","412148","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","25","25F","25","Audio item 25","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_25F_audio.webm","7","8","8","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_9T_audio.webm","null","audio-keyboard-response","65","2.1.1","415209","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","9","9T","9","Audio item 9","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_9T_audio.webm","","","","","","",""
"truth_judgment","3020","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","14","html-slider-response","66","2.1.0","418231","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","9","9T","9","Audio item 9","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_9T_audio.webm","7","14","14","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_26F_audio.webm","null","audio-keyboard-response","67","2.1.1","422067","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","26","26F","26","Audio item 26","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_26F_audio.webm","","","","","","",""
"truth_judgment","4762","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","14","html-slider-response","68","2.1.0","426832","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","26","26F","26","Audio item 26","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_26F_audio.webm","7","14","14","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_2/6nhu1nbwba_24T_audio.webm","null","audio-keyboard-response","69","2.1.1","432894","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","24","24T","24","Audio item 24","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_24T_audio.webm","","","","","","",""
"truth_judgment","2602","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","5","html-slider-response","70","2.1.0","435498","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","24","24T","24","Audio item 24","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_24T_audio.webm","7","5","5","0","14","definitely false","definitely true"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F4T_audio.webm","null","audio-keyboard-response","71","2.1.1","441677","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","F4","F4T","4","Audio item F4","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F4T_audio.webm","","","","","","",""
"truth_judgment","2185","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","0","html-slider-response","72","2.1.0","443864","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","F4","F4T","4","Audio item F4","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F4T_audio.webm","7","0","0","0","14","definitely false","definitely true"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F12T_audio.webm","null","audio-keyboard-response","73","2.1.1","448546","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","F12","F12T","12","Audio item F12","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F12T_audio.webm","","","","","","",""
"truth_judgment","3300","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","4","html-slider-response","74","2.1.0","451848","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","F12","F12T","12","Audio item F12","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F12T_audio.webm","7","4","4","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_1F_audio.webm","null","audio-keyboard-response","75","2.1.1","457671","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","1","1F","1","Audio item 1","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_1F_audio.webm","","","","","","",""
"truth_judgment","7258","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","9","html-slider-response","76","2.1.0","464932","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","1","1F","1","Audio item 1","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_1F_audio.webm","7","9","9","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_2/2j7bwre4ol_30F_audio.webm","null","audio-keyboard-response","77","2.1.1","471052","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","30","30F","30","Audio item 30","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_30F_audio.webm","","","","","","",""
"truth_judgment","7794","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","4","html-slider-response","78","2.1.0","478848","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","30","30F","30","Audio item 30","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_30F_audio.webm","7","4","4","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_21T_audio.webm","null","audio-keyboard-response","79","2.1.1","483350","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","21","21T","21","Audio item 21","T","true","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_21T_audio.webm","","","","","","",""
